pl_orbper,pl_rade,pl_bmasse,st_teff,st_rad,st_mass,discoverymethod
59.84871,12.0,,,1.067,,Transit
59.848566,10.81438298,,5738.0,0.983415,,Transit
59.847399221,11.75567728,,5765.3,1.09215,,Transit
14.155185,2.1162048,,6063.0,1.213565,1.210525,Transit
8.75470797754,3.54381082,,5888.0,0.889347,,Transit
8.747818,3.55790985,,5525.0,0.887267,0.95109,Transit
8.74809,3.83,,,0.938,,Transit
14.643071,66.04981083,,4883.0,13.183733,,Transit
5.032134,25.83,,,2.516,,Transit
5.03207,36.70955114,,5070.0,3.685008,,Transit
0.469287,1.46,,,0.984,,Transit
0.469285,1.1,,5482.0,0.87,,Transit
0.469269,2.59929571,,5482.0,0.873283,0.942219,Transit
37.246869,23.8036385,,5445.0,1.475643,,Transit
37.24703,35.0,,,1.696,,Transit
10.616646,1.31284773,,5722.0,0.914349,0.976219,Transit
10.6161,1.19,,,0.891,,Transit
10.616384,1.15,,5788.0,0.94,0.96,Transit
52.7099,2.48,,,0.891,,Transit
52.714072,2.79551948,,,,,Transit
52.713494,2.39,,5788.0,0.94,0.96,Transit
50.819331,2.16538589,,5410.0,0.837459,,Transit
50.818947,2.41,14.9,5368.0,0.85,0.88,Transit
50.8213,2.18,,,0.879,,Transit
50.818947,2.41,14.8,5368.0,0.85,0.88,Transit
41.4661,3.45,,,1.0574,,Transit
41.474219,3.17207779,,5784.0,0.98083,1.018617,Transit
36.5563,3.18,,,1.1,,Transit
36.556251,2.96787013,,5759.0,1.035241,,Transit
36.552551,3.21,,5817.0,1.16,0.98,Transit
0.773981,1.3833597,,5477.0,0.894913,0.966999,Transit
0.77401,1.2,,5438.0,0.83,,Transit
0.77392,1.3,,5484.0,0.92,0.98,Transit
0.773987,1.5,,,0.919,,Transit
1.742983,1.25908622,,5982.0,1.109202,1.106611,Transit
1.742169,1.35,,5977.0,1.19,1.06,Transit
0.595621,0.58303133,,5338.0,0.863058,,Transit
2.58812,1.403,,5442.0,0.879,0.85,Transit
2.58819,1.587,,,0.882,,Transit
2.588309,1.52,,5519.0,0.87,0.94,Transit
5.1763,1.51234354,,5503.0,0.862285,0.927528,Transit
21.574023,1.09308317,,5631.0,0.912206,0.904597,Transit
28.4707,2.68,,,0.948,,Transit
28.482786,2.57581891,,5712.0,0.906367,0.963364,Transit
48.324222,3.59970536,,6045.0,1.538801,1.162095,Transit
37.361973,2.74426869,,5675.0,1.116937,,Transit
13.61242,3.03,,,0.793,,Transit
13.61358,3.39689521,,4863.0,0.780921,,Transit
4.637911,1.87105305,,5608.0,0.985113,,Transit
4.63789,2.04,,,1.021,,Transit
4.135707,1.59980974,,4972.0,0.76364,,Transit
4.13556,1.44,,,0.761,,Transit
6.63107,1.52,,,0.761,,Transit
6.631247,1.35955936,,4972.0,0.76364,,Transit
21.521554,2.40003126,,5694.0,1.160188,,Transit
11.123654,1.71707978,,5310.0,0.820733,,Transit
11.12366,1.8,,,0.8327,,Transit
1.05979,1.40006712,,5507.0,0.878161,0.956055,Transit
1.059806,1.47,,,0.92,,Transit
22.7768,3.39,,,0.92,,Transit
22.779878,3.28568401,,5507.0,0.878161,0.956055,Transit
14.94889,21.9,,,1.69,,Transit
14.948966,36.94985751,,6391.0,1.524443,,Transit
13.125244,1.67711859,,5742.0,0.976723,,Transit
13.12227,2.02,,,1.004,,Transit
19.68075,2.55,,,1.079,,Transit
19.679411,2.31529508,,5679.0,1.002168,,Transit
9.761854,3.4422482,,5529.0,1.770928,,Transit
3.405164,2.30165603,,5491.0,0.910685,0.971461,Transit
3.405087,2.31,,,0.923,,Transit
7.9388,0.94,,,0.616,,Transit
7.9389334,1.075,,4473.0,0.675,0.754,Transit
7.939256,1.08322371,,4661.0,0.645652,,Transit
26.803023,1.689,,4473.0,0.675,0.754,Transit
26.8054,1.48,,,0.616,,Transit
26.804998,1.53157981,,4661.0,0.645652,,Transit
21.587326,1.78061635,,6244.0,1.466377,,Transit
21.7,2.38,,,0.811,,Transit
21.697619,2.77059123,,5570.0,0.88176,,Transit
21.700156,2.072,,5452.0,0.811,0.922,Transit
3.04108,11.9,,,1.91,,Transit
3.041617,8.9894717,,5250.0,0.873673,,Transit
8.42177,3.13,,,1.0511,,Transit
8.421659,3.45758743,,5779.0,1.229497,,Transit
1.865962,1.564,,5129.0,0.804,1.061,Transit
1.865979,1.85861238,,5231.0,0.825125,,Transit
1.866025,1.75,,,0.878,,Transit
9.6952,1.26549392,,5026.0,0.765,0.793,Transit
9.695101,1.37068602,,5000.0,0.762994,0.793531,Transit
9.6897,1.37,,,0.776,,Transit
7.055784,3.04584393,,5755.0,1.177665,1.009256,Transit
7.055908,3.17214154,,5783.0,1.253,1.076,Transit
7.05647,2.76,,,1.09,,Transit
50.6939885,8.48837,,5216.0,0.78,,Transit
50.693644,8.68300668,,5220.0,0.792931,,Transit
50.69369,8.85,,,0.781,,Transit
7.119856,1.8797781,,5318.0,0.852371,,Transit
7.12113,1.99,,,0.853,,Transit
26.682,2.209,,,1.197,,Transit
26.672263,1.99552771,,5890.0,1.077574,0.951027,Transit
18.294549,2.79522879,,5043.0,0.758046,0.789481,Transit
12.4904,3.59,,,0.929,,Transit
12.48749,2.60585269,,5522.0,0.928158,0.941851,Transit
4.190948,1.67866113,,5582.0,0.862368,0.925184,Transit
4.19121,1.75,,,0.889,,Transit
4.19097,1.67462172,,5500.0,0.872,0.881,Transit
2.080615,0.86850263,,4720.0,0.712365,0.74479,Transit
3.68047,1.11,,,0.777,,Transit
3.68034,1.06218625,,5121.0,0.774992,,Transit
0.570233,0.81864346,,5396.0,0.85179,0.911717,Transit
0.57023,0.86,,5500.0,0.89,,Transit
0.669561,1.33162691,,5117.0,0.818,0.851,Transit
0.669532,1.3,,5360.0,0.79,,Transit
0.669573,1.44,,,0.839,,Transit
0.669558,1.37466396,,5221.0,0.815727,0.881912,Transit
41.55209,4.3,,,0.73,,Transit
41.552934,4.15834582,,4895.0,0.724128,,Transit
4.4358,1.3,,,0.879,,Transit
4.435717,1.32476068,,5374.0,0.846676,,Transit
8.13087,1.51398464,,5794.0,1.20424,1.069596,Transit
19.4989,2.32,,,1.085,,Transit
19.496649,2.21599278,,5758.0,1.155241,,Transit
8.269648,2.12381238,,5704.0,0.974398,0.999987,Transit
8.26947,2.63,,,1.0807,,Transit
14.074524,3.57854073,,5967.0,1.333718,1.102661,Transit
14.0721,3.36,,,1.278,,Transit
8.679885,2.56948149,,5757.0,1.008231,1.047488,Transit
8.68055,2.79,,,1.102,,Transit
3.9009,1.47,,,1.321,,Transit
3.901287,1.34762583,,5753.0,1.189232,1.021545,Transit
6.6674,1.66,,,1.321,,Transit
6.66767,1.43839723,,5753.0,1.189232,1.021545,Transit
11.13878,2.84,,,1.321,,Transit
11.137278,2.57634456,,5753.0,1.189232,1.021545,Transit
2.65323,62.27721531,,4621.0,13.730692,,Transit
2.653275,118.0,,,24.8,,Transit
29.435233,2.91662791,,5785.0,1.199507,,Transit
2.398982,1.98,,,1.0711,,Transit
2.399094,1.67890272,,5716.0,0.947599,1.010842,Transit
8.133218,2.05114626,,5966.0,1.080518,,Transit
8.1344,2.36,,,1.153,,Transit
0.50557,0.90973766,,5859.0,1.013236,1.067005,Transit
0.50557,0.89,,5859.0,1.0,,Transit
0.50565,0.89,,5835.0,0.99,1.06,Transit
4.564169,1.6195921,,5859.0,1.013236,1.067005,Transit
4.562546,1.5,,5859.0,1.0,,Transit
4.56327,1.57,,5835.0,0.99,1.06,Transit
4.478591,1.66378993,,5614.0,0.839998,0.902181,Transit
4.47904,1.56,,5620.0,0.84,0.91,Transit
10.09489,2.41,,5620.0,0.84,0.91,Transit
10.09607,2.5054075,,,,,Transit
16.77217,19.29,,4898.0,3.88053,,Transit
16.770556,13.24001074,,4939.0,2.87646,,Transit
48.249552,17.99855135,,5792.0,0.956171,,Transit
15.87209,3.49,,5742.0,1.7,1.27,Transit
15.8723,3.60929179,,5520.0,1.7,1.482,Transit
15.871455,2.66099554,,5733.0,1.209303,1.114596,Transit
3.271106,1.48696454,,5397.0,0.82447,0.885981,Transit
3.27108,1.54,,5424.0,0.91,0.88,Transit
3.27109,1.53899305,,5288.0,0.889,0.856,Transit
25.988289,316.73370059,,4382.0,15.95329,,Transit
13.621832,1.66551298,,5673.0,0.890666,0.950811,Transit
2.698368,1.38434336,,4764.0,0.699017,0.742115,Transit
2.69828,1.21,,4715.0,0.65,0.71,Transit
0.584249,1.164,2.59,5185.0,0.793,0.837,Transit
0.584272,1.26,2.55,5163.0,0.774,0.84,Transit
0.58426,1.14,,5315.0,0.79,0.87,Transit
0.584,1.197,2.49,5185.0,0.781,0.804,Transit
0.584216,1.0,,5315.0,0.79,,Transit
0.58424,1.2547759,,5231.0,0.801878,0.85791,Transit
8.3262,2.04,7.0,5163.0,0.774,0.84,Transit
8.32834,2.12,21.3,5185.0,0.793,0.837,Transit
8.32727,2.03,,5315.0,0.79,0.87,Transit
8.32801,2.16480482,,5231.0,0.801878,0.85791,Transit
2.860636,1.93420564,,6002.0,1.181244,1.1312,Transit
2.86041,1.96,,5945.0,1.39,1.11,Transit
19.57833,2.77,,5613.0,0.940594,0.99,Transit
19.57572,2.84337254,,5611.0,0.90705,,Transit
1.055785,1.51966184,,4315.0,0.592773,,Transit
16.141132,2.332,10.4,5868.0,0.999,0.97,Transit
16.13655,2.02,,5886.0,0.995311,1.067,Transit
16.1388,2.18,19.3,5839.0,0.998,0.95,Transit
16.140442,2.05969274,,5870.0,0.975013,,Transit
0.251647,27.97665274,,5833.0,0.986936,,Transit
15.48043,2.32,,6059.0,1.13,1.14,Transit
15.482399,2.09663798,,5928.0,1.077775,,Transit
4.03692,2.24,,4861.07,0.735009,0.792,Transit
4.036791,2.33800166,,4933.0,0.72841,,Transit
28.867253,2.55211506,,5377.0,0.841458,0.913111,Transit
28.8819,2.39,,,0.785,,Transit
31.0,2.65,,,,,Transit
2.71189,4.34,,6402.0,3.16745,1.28,Transit
17.77297,26.44,,5847.0,1.25428,1.06,Transit
13.0113,2.43,,5347.0,0.880221,0.92,Transit
2.638,2.91,,4264.47,,,Transit
27.47083,3.36,,4947.03,0.749863,0.81,Transit
15.32811688418,16.40718966,,5417.0,0.943467,,Transit
15.35092,16.31,,5417.0,0.943467,0.94,Transit
15.78132,10.87,,,,,Transit
15.78157905706,11.76767971,,5780.0,1.0,,Transit
5.20256,3.58,,5489.0,0.995782,0.96,Transit
18.69646,2.35,,5212.0,0.764037,0.89,Transit
12.20239,4.15,,5869.0,1.01169,1.06,Transit
4.18787,1.36,,5589.98,0.972391,0.988,Transit
11.73677,1.82,,3984.72,0.761077,0.622,Transit
0.72813,1.27,,3506.0,0.423901,0.418179,Transit
0.728113,1.1,,3782.0,0.32,,Transit
25.58142,8.35,,5409.94,1.9082,0.94,Transit
5.69046,18.81,,5549.0,1.80891,0.98,Transit
37.20364,5.1,,5476.0,0.829429,0.96,Transit
11.67254,3.87,,5725.0,1.22705,1.02,Transit
20.84919,3.01,,9767.0,2.37225,2.49,Transit
22.996591,2.72,,5994.0,1.06,1.1,Transit
22.99592,2.5,,6010.0,1.043,,Transit
2.126953,1.7,,4020.0,0.573,,Transit
3.544965,1.9,,4860.0,0.701,,Transit
5.513327,3.9,,5020.0,0.77,,Transit
0.53027,1.4,,3880.0,0.558,,Transit
14.759287,6.18,,5880.0,1.22,1.06,Transit
14.75650149447,5.7395617,,5790.7,1.20174,,Transit
14.759595,5.3,,6070.0,1.186,,Transit
14.759859,,,6070.0,1.186,,Transit
4.894289,4.1,,4440.0,0.686,,Transit
5.1138428,,,6890.0,1.409,,Transit
5.11383503556,5.67086336,,6315.7,1.50876,,Transit
5.113981,5.65,,6502.0,1.49,1.36,Transit
5.113823,5.0,,6890.0,1.409,,Transit
2.787663,2.2,,3950.0,0.602,,Transit
3.607981,18.3,,6490.0,2.253,,Transit
3.6079916,15.3816,,5308.3,1.89,,Transit
5.169887,9.1,,6830.0,1.45,,Transit
5.1699026,9.23587,,6283.4,1.48,,Transit
4.4455436,15.8181,,6355.8,2.11,,Transit
4.445559,15.9,,6520.0,2.237,,Transit
2.783705,2.4,,5890.0,0.939,,Transit
11.561052,2.03,,5920.0,1.09,1.01,Transit
11.561514,2.4,,6140.0,1.406,,Transit
7.676984,2.3,,3790.0,0.465,,Transit
7.676972,2.02,,3804.0,0.46,0.49,Transit
7.67689,2.44,,,0.507,,Transit
3.355854,1.6,,3860.0,0.551,,Transit
3.35585,1.59,,4374.0,0.49,0.51,Transit
3.3557219,1.9149,,3807.0,0.56,,Transit
4.6886342,3.36071,,4954.0,0.87,,Transit
4.688418,3.26,,5077.0,0.85,0.83,Transit
4.688625,3.8,,5220.0,0.828,,Transit
12.550171,2.67,,5077.0,0.85,0.83,Transit
12.550896,2.6,,5220.0,0.828,,Transit
6.924808,8.5,,5300.0,0.795,,Transit
8.236486,2.0,,5930.0,0.923,,Transit
8.234885,1.92,,5791.0,0.95,0.98,Transit
14.869943,4.4,,5930.0,0.923,,Transit
14.871387,2.23,,5791.0,0.95,0.98,Transit
16.168833,,,5186.0,5.653,,Transit
0.635328,,,6420.0,1.531,,Transit
2.047195,,,6150.0,0.958,,Transit
1.518232,,,5510.0,1.209,,Transit
1.63013,,,6190.0,1.602,,Transit
2.00745282887,7.16393472,,3449.0,0.490442,,Transit
2.007472,,,3790.0,0.473,,Transit
1.882213,,,6590.0,1.568,,Transit
1.8554,,,4990.0,10.091,,Transit
1.855827,,,4720.0,0.664,,Transit
1.855421,,,11500.0,2.734,,Transit
23.897707,,,5020.0,0.728,,Transit
23.89959501695,12.83075359,,4736.5,0.76962,,Transit
3.78795,,,5126.0,4.182,,Transit
1.855516,,,3110.0,0.189,,Transit
15.405101,,,5910.0,1.475,,Transit
20.893526,,,6020.0,1.765,,Transit
2.61299,,,3520.0,0.458,,Transit
8.97146,,,5330.0,0.872,,Transit
0.995061,,,5080.0,0.864,,Transit
1.810718,,,5680.0,1.178,,Transit
1.81042,,,3050.0,0.313,,Transit
1.810834,,,3230.0,0.888,,Transit
7.220537,,,5420.0,0.932,,Transit
1.092845,,,5620.0,0.951,,Transit
1.092673,,,5140.0,0.783,,Transit
1.744546,,,6530.0,2.316,,Transit
3.697161,,,3120.0,0.245,,Transit
23.702342,,,6280.0,1.869,,Transit
23.917716,,,5050.0,0.828,,Transit
5.7459982,1.9,4.0,3395.0,0.3026,0.2952,Transit
5.746007,2.025,11.7,3348.0,0.3073,0.29,Transit
5.745912,,,3390.0,0.307,,Transit
5.7459945,2.06081,,3413.0,0.32,,Transit
5.7459996,,,3348.0,0.3073,0.29,Transit
0.986765,,,6080.0,1.4,,Transit
14.220246,,,6130.0,1.461,,Transit
20.016917,,,5790.0,0.97,,Transit
0.545702,,,5330.0,4.752,,Transit
1.17715,,,6390.0,2.529,,Transit
1.190316,,,3420.0,0.335,,Transit
1.190354,,,6350.0,2.407,,Transit
5.190254,,,3120.0,0.645,,Transit
1.095841,,,5920.0,1.906,,Transit
0.719573,1.613,5.72,5959.0,1.22,1.18,Transit
0.719597,,,6080.0,1.224,,Transit
0.71957120984,1.61084174,,5910.0,1.25505,,Transit
0.719573,1.613,5.6,,1.22,1.18,Transit
20.924593,,,2980.0,0.423,,Transit
19.581519,,,5638.0,0.861,,Transit
6.85484645911,15.65450044,,4797.5,1.06192,,Transit
6.854931,,,5360.0,1.031,,Transit
30.921004,,,6680.0,1.761,,Transit
0.967865,,,5255.0,0.97198,0.9,Transit
25.23658,,,3777.0,0.701898,0.664837,Transit
10.337864,,,6281.0,1.96735,,Transit
13.919301,,,5330.07,1.2633,0.92,Transit
0.954863,,,5544.91,0.926751,0.98,Transit
0.554633,,,4729.0,0.951566,0.76,Transit
2.153178,,,5523.0,0.997379,0.97,Transit
0.565934,,,5309.0,1.55349,0.91,Transit
15.091257,,,5369.0,1.55474,0.93,Transit
3.102398,,,5483.32,1.85351,0.96,Transit
5.817737,,,6290.85,3.03613,1.232,Transit
5.817854,,,,,,Transit
1.671965,,,3243.0,0.483697,0.481713,Transit
6.663685,,,5691.67,1.05709,1.01,Transit
11.114394,,,5904.69,2.44643,1.07,Transit
0.524461,,,3112.0,0.200172,0.169168,Transit
9.056947,,,4942.0,1.05773,0.81,Transit
0.737735,,,4908.37,1.53058,0.8,Transit
0.799768,,,8175.71,1.67093,2.0,Transit
1.641114,,,8231.0,1.10451,2.02,Transit
0.555516,,,,,,Transit
1.031746,,,7598.94,1.85084,1.77,Transit
0.58337,,,5802.79,0.742872,1.04,Transit
3.247194,,,5581.0,1.17125,0.99,Transit
0.715676,,,4476.31,7.82356,,Transit
0.546969,,,5162.92,0.996147,0.87,Transit
0.682618,,,6120.16,2.77001,1.16,Transit
0.512702,,,4513.0,1.00839,0.71,Transit
0.539696,,,,,,Transit
0.597258,,,5374.42,1.47741,0.93,Transit
0.620388,,,7577.62,1.48463,1.76,Transit
17.325857,,,6047.27,3.05384,1.12,Transit
1.359386,,,5723.55,1.28259,1.02,Transit
0.630717,,,6591.15,1.57514,1.37,Transit
0.630718,,,,,,Transit
12.427163,,,6435.2,2.39747,1.3,Transit
1.348851,,,6311.4,1.38773,1.24,Transit
1.490219,,,7175.46,1.72824,1.6,Transit
0.958786,,,5512.55,1.0377,0.968,Transit
0.9587591,39.0,,,1.171,,Transit
11.100314,,,4928.18,3.70395,,Transit
0.921358,,,5255.22,1.30486,0.9,Transit
11.078847,,,5162.0,1.9631,,Transit
0.530431,,,5666.31,1.49032,1.01,Transit
0.747734,,,8498.37,1.65596,2.11,Transit
0.69719,,,5535.52,1.45971,0.97,Transit
0.884004,,,5119.55,0.742353,0.86,Transit
0.543877,,,6177.78,1.36241,1.18,Transit
6.741846,,,4861.09,2.13528,,Transit
2.044175,,,5480.16,2.49927,0.96,Transit
0.516235,,,7701.0,2.08947,1.81,Transit
0.635238,,,4743.31,0.919305,0.76,Transit
0.544418,,,5076.71,1.06871,0.85,Transit
0.698333,,,4081.0,0.664517,0.64,Transit
3.022569,,,6481.66,1.89113,1.32,Transit
2.958763,,,5935.86,2.34828,1.08,Transit
1.052364,,,5157.0,1.1112,0.87,Transit
2.131554,,,6147.31,2.44273,1.167,Transit
2.46819,,,8315.0,0.817957,2.05,Transit
0.56802,,,3385.0,0.451115,0.447745,Transit
4.612166,,,5444.37,2.82645,,Transit
0.595558,,,5854.74,1.20541,1.06,Transit
0.595667,,,,,,Transit
3.576744,,,5896.1,1.30914,1.07,Transit
3.57678,,,5474.0,0.934009,0.96,Transit
0.542912,,,5974.29,2.25382,1.1,Transit
3.79018,,,5762.0,,,Transit
0.504961,,,5169.0,0.906039,0.88,Transit
0.593274,,,5557.0,1.07692,0.98,Transit
1.085097,,,6503.37,2.97681,1.33,Transit
1.549381,,,3570.0,0.541211,0.537281,Transit
20.180269,,,3380.0,0.342147,0.32513,Transit
5.803439,,,5029.0,1.00796,0.84,Transit
0.575349,,,5033.0,1.04575,0.84,Transit
2.612938,,,5014.02,4.77742,,Transit
2.612804,,,5987.0,3.64705,1.1,Transit
0.522199,,,,,,Transit
14.343042,,,3260.0,0.424653,0.419009,Transit
0.628876,,,6688.0,1.49352,1.42,Transit
0.636109,,,6100.77,1.65628,1.15,Transit
4.397187,,,6090.0,1.71021,1.14,Transit
0.526316,,,4397.0,,,Transit
1.108972,,,,,,Transit
0.582017,,,5385.55,1.06418,0.934,Transit
1.810708,,,6805.0,2.32513,1.46,Transit
9.484994,,,,,,Transit
9.510911,,,3941.0,0.777317,0.61,Transit
9.516793,,,,,,Transit
9.48658,,,6119.69,1.76772,1.15,Transit
9.487929,,,6214.0,2.65019,1.2,Transit
9.49259,,,4645.01,7.25626,,Transit
0.858462,,,4467.0,0.840819,0.7,Transit
0.520451,,,,,,Transit
1.324292,,,7114.0,2.71166,1.58,Transit
0.616444,,,4937.26,0.750931,0.81,Transit
7.218071,,,6727.06,1.67346,1.433,Transit
7.219626,,,8075.0,2.55977,1.96,Transit
7.220943,,,3092.0,0.292863,0.268495,Transit
1.092917,,,7226.47,1.78223,1.62,Transit
0.923861,,,6235.06,1.90631,1.21,Transit
2.851451,,,7137.0,2.22321,1.59,Transit
3.244126,,,4274.11,0.987047,0.67,Transit
0.821436,,,6046.46,1.5043,1.12,Transit
3.888853,,,3693.0,0.696024,0.660661,Transit
3.696871,,,6401.57,1.47855,1.285,Transit
1.769505,,,5988.0,1.16794,1.1,Transit
3.40819,,,5416.13,0.849526,0.943,Transit
2.22982,,,7391.0,2.26072,1.69,Transit
1.830767,,,6141.42,0.98712,1.16,Transit
0.617674,,,5271.68,1.10095,0.9,Transit
0.579309,,,4888.0,0.999114,0.8,Transit
1.204338,,,5633.43,0.907171,1.0,Transit
0.604228,,,,,,Transit
0.816734,,,6318.08,1.79519,1.245,Transit
0.547674,,,4926.69,0.786265,0.81,Transit
1.743013,,,7935.6,2.95299,1.9,Transit
0.55082,,,,,,Transit
1.153456,,,5378.01,2.96865,,Transit
3.797473,,,5024.68,0.785698,0.84,Transit
0.518748,,,6490.0,1.31192,1.33,Transit
0.518754,,,5514.41,0.878754,0.968,Transit
0.98972,,,5424.29,1.13922,0.94,Transit
4.845561,,,5723.1,1.15426,1.02,Transit
0.643142,,,5412.54,1.05452,0.94,Transit
1.991357,,,6118.76,1.26082,1.15,Transit
1.488249,,,4080.0,0.982781,0.638,Transit
0.610205,,,5470.83,1.18417,,Transit
1.07639,,,6523.0,1.6002,1.34,Transit
1.023613,,,6658.58,2.97485,1.4,Transit
5.173531,,,5188.24,1.14689,0.88,Transit
5.489456,,,5151.0,3.27338,,Transit
0.699705,,,6804.44,2.09781,1.46,Transit
0.555317,,,5295.0,1.07851,0.91,Transit
0.569192,,,6510.0,1.51974,1.34,Transit
0.751394,,,5480.0,1.27317,0.96,Transit
9.148701,,,6072.0,1.8215,1.13,Transit
2.724469,,,6707.0,1.60222,1.42,Transit
12.886147,,,5033.0,0.805017,0.84,Transit
0.723102,,,5897.77,1.19162,1.07,Transit
0.526018,,,3614.0,0.671247,0.642823,Transit
0.793048,,,5459.0,1.76335,0.95,Transit
0.594392,,,5552.0,,,Transit
1.160308,,,4331.0,0.883616,0.677,Transit
0.59812,,,4142.0,0.935307,0.65,Transit
0.872893,,,,,,Transit
3.287912,,,5137.0,1.01769,0.87,Transit
0.505602,,,4830.0,0.907577,0.78,Transit
1.288312,,,3412.0,0.57612,0.568153,Transit
0.598197,,,5132.0,1.2496,0.87,Transit
2.804246,,,5938.45,2.42516,1.08,Transit
0.691617,,,5285.0,1.74944,0.91,Transit
0.540527,,,5187.17,1.03596,0.88,Transit
11.349445,,,6002.0,1.6958,1.11,Transit
5.998652,,,4930.0,2.66723,,Transit
2.883162,,,6100.45,1.21341,1.15,Transit
0.545251,,,6074.26,1.23632,1.14,Transit
0.493967,,,7437.0,1.9409,1.7,Transit
0.504475,,,6963.0,1.35063,1.53,Transit
0.781949,,,5480.9,1.58567,0.96,Transit
5.21459,,,5457.16,0.996212,0.95,Transit
1.332797,,,6519.0,1.06188,1.34,Transit
0.592255,,,5660.49,1.04814,1.01,Transit
8.07181,,,5709.51,1.24106,1.018,Transit
0.678473,,,5744.27,1.5871,1.03,Transit
26.286249,,,5980.95,1.31469,1.1,Transit
0.660085,,,4401.0,1.16067,0.69,Transit
3.37433,,,4708.0,3.77637,,Transit
9.485826,,,,,,Transit
7.220585,,,,,,Transit
15.61136332661,2.90333467,,6061.77,1.22568,,Transit
15.604,,12.43,6148.0,1.22,1.19,Transit
15.611,2.884,10.48,6252.6,1.22,1.2,Transit
15.613426,3.0,,6460.0,1.438,,Transit
1.466473,,,4570.0,0.981,,Transit
1.17589,0.86,,,0.309,,Transit
10.6966,1.45,,,0.588,,Transit
1.5374115,45.0,,,1.599,,Transit
,30.0,,,0.707,,Transit
10.50439,1.75,,,0.878,,Transit
1.684208,5.51,,,0.431,,Transit
40.1401,20.8,,,0.716,,Transit
7.4433,2.73,,,0.724,,Transit
11.20381,2.18,,,1.1,,Transit
20.2073,2.12,,,0.7624,,Transit
2.48038,1.44,,,1.27,,Transit
13.2359,2.09,,,0.924,,Transit
0.4775252,20.1,,,0.522,,Transit
4.58328,2.21,,,0.545,,Transit
1.65336,1.51,,,0.545,,Transit
,24.9,,,0.6009,,Transit
5.54583,0.441,,,0.34,,Transit
18.4502,2.52,,,0.717,,Transit
4.1333,1.2,,,0.312,,Transit
6.662,1.59,,,0.483,,Transit
,35.0,,,1.266,,Transit
15.3791,1.89,,,0.336,,Transit
6.97251,2.01,,,0.6252,,Transit
2.89465,1.75,,,0.702,,Transit
3.83794,1.51,,,0.809,,Transit
5.24086,1.46,,,0.809,,Transit
8.91058,2.8,,,1.028,,Transit
4.73172,1.7,,,1.028,,Transit
15.4769,2.89,,,0.66,,Transit
3.262038,,,10318.0,5.27397,,Transit
4.4654,45.0,,,2.3,,Transit
5.74372,,,,,,Transit
1.696374,35.3,,,1.793,,Transit
1.42636,6.66,,,4.28,,Transit
2.86136,,,3697.0,0.50129,0.499329,Transit
3.10622,,,3636.0,0.501135,0.499177,Transit
1.814553,,,4618.0,10.0566,,Transit
17.1541,,,4930.0,16.1325,,Transit
12.1507,1.48,,,0.83,,Transit
6.14818,,,6591.31,2.29043,,Transit
1.49761,,,,,,Transit
0.6687,2.22,,,1.942,,Transit
13.3461,42.0,,,2.575,,Transit
2.469851,6.6,,,1.479,,Transit
21.17051,81.0,,,2.536,,Transit
5.319075,20.0,,,2.28,,Transit
5.31937553733,19.66846395,,6350.0,2.36934,,Transit
6.6223,,,5000.0,5.54598,,Transit
0.5217136,452.0,,,11.27,,Transit
5.9895,2.04,,,1.03,,Transit
13.1426,200.0,,,13.9,,Transit
0.2358684,6.1,,,1.792,,Transit
12.99109,43.0,,,4.5,,Transit
2.032664,1.92,,,0.535,,Transit
6.11706,1.76,,,0.535,,Transit
1.68027,2.9,,,1.275,,Transit
0.7099504,80.0,,,2.065,,Transit
,,,3095.0,,,Transit
8.79689,4.85,,,2.047,,Transit
1.330023,44.0,,,2.4,,Transit
50.73641,10.31,,,1.349,,Transit
46.1373,2.6,,,0.723,,Transit
22.6398,1.27,,,0.862,,Transit
2.784496,2.09,,,0.256,,Transit
2.7518,0.669,,,0.647,,Transit
,133.0,,,8.12,,Transit
24.6842,2.49,,,1.17,,Transit
7.8392,1.46,,,1.115,,Transit
0.2338108,,,,,,Transit
21.9184,3.18,,,0.72,,Transit
49.8558,3.29,,,1.359,,Transit
1.057171,1.51,,,1.004,,Transit
14.2005,2.36,,,0.786,,Transit
28.8077,2.08,,,0.215,,Transit
3.75927,68.0,,,10.7,,Transit
0.3938505,13.7,,,2.16,,Transit
1.86732,0.648,,,0.693,,Transit
22.9735,2.61,,,1.067,,Transit
6.4349,2.47,,,1.493,,Transit
4.27065,7.6,,,1.5,,Transit
7.64309,8.0,,,1.5,,Transit
2.167697,12.14,,,2.489,,Transit
19.2299,1.96,,,0.612,,Transit
5.07152,3.2,,,0.426,,Transit
4.20773,1.47,,,0.834,,Transit
1.1761477,19.3,,,2.38,,Transit
6.79143,1.72,,,0.609,,Transit
1.88282,2.6,,,0.257,,Transit
6.4756,1.85,,,1.339,,Transit
6.37733,0.76,,,0.262,,Transit
8.3958,3.95,,,1.996,,Transit
10.3631,1.64,,,0.613,,Transit
5.6505,1.33,,,1.012,,Transit
9.9487,1.48,,,1.136,,Transit
4.1029,2.28,,,1.98,,Transit
13.8543,3.18,,,1.848,,Transit
2.59824,7.7,,,0.788,,Transit
20.2009,1.89,,,0.577,,Transit
20.201085,1.948,,4663.0,0.663,0.746,Transit
9.65869,1.38,,,0.577,,Transit
9.660186,1.361,,4663.0,0.663,0.746,Transit
37.827,1.42,,,0.577,,Transit
4.00932,1.08,,,0.68,,Transit
