pl_orbper,pl_rade,pl_bmasse,st_teff,st_rad,st_mass,discoverymethod
25.942,6.08,30.8,5334.0,0.86,0.89,Radial Velocity
8.747818,3.55790985,12.4,5525.0,0.887267,0.95109,Transit
2.94815527,10.3,124.0,3713.0,0.57,0.6,Transit
1.79058695,11.29,331.0,3444.0,0.457,0.458,Transit
10.9947,4.09,9.2,5897.0,1.265,1.066,Transit
19.49221,5.76,11.0,6069.0,1.39,1.17,Transit
8.26726,3.4,15.4,5373.0,0.905,0.94,Transit
1920.0,12.7,2297.89938261,4870.0,0.771,0.771,Radial Velocity
1.543069,1.38,2.48,4877.0,0.77,0.85,Transit
29.022358,2.49,6.76,5788.0,0.873,0.872,Transit
2.871512,1.4,2.54,5438.0,0.83,0.966999,Transit
15.6805,3.33,11.08,5775.0,1.25,0.84,Radial Velocity
2.7858212,1.639,7.5,6305.0,1.902,1.408,Transit
5.599308,1.02,1.04,6004.0,1.12,0.857,Transit
1121.79,13.9,262.20975,5844.0,1.473,0.936,Radial Velocity
0.3652575,0.935,1.14,5334.0,0.86,0.89,Transit
0.813143,1.1,1.37,4460.0,0.62,0.66,Transit
25.8,8.59,55.30242,5990.0,1.2,1.077,Radial Velocity
21.06884,1.75,3.71,5677.0,0.92,0.86,Transit
37.91,5.38,25.0,5303.0,2.00971,0.91,Radial Velocity
3.705871,3.17824034,10.2,5649.0,0.913754,0.982829,Transit
63.33,13.6,479.9233,6027.0,1.07,1.62,Radial Velocity
9.45889,1.44,2.67,4842.0,0.69,0.75,Transit
10.8540774,2.894,11.1,5495.0,0.9164,0.929,Transit
0.87724,1.565,7.67,5679.0,0.98,0.958,Transit
122.744,5.24,23.9,5911.0,1.109,1.06,Radial Velocity
1708.0,13.4,575.884,5748.0,1.11,1.02,Radial Velocity
9.525988,2.03803688,4.81,5909.0,1.420038,1.094693,Transit
258.17999,13.5,511.7063,5736.0,1.22,1.1,Radial Velocity
1.592851,1.64,8.41466053,5777.0,1.02,1.07,Transit
10.616384,1.15,1.6,5788.0,0.94,0.96,Transit
4.11377,14.2,130.3103,5301.0,0.82,0.76,Radial Velocity
1291.5646,5.91,29.29,5966.0,1.164285,1.095,Radial Velocity
778.09998,12.6,2593.4928,4745.0,9.82,3.21,Radial Velocity
122.1,4.14,16.0,5630.0,0.95138,0.85,Radial Velocity
36.552551,3.21,10.4,5817.0,1.16,0.98,Transit
22.779878,3.28568401,10.8,5507.0,0.878161,0.956055,Transit
1.422614,1.43,4.3,4916.0,0.718,0.79,Transit
5.113981,5.65,27.2,6502.0,1.49,1.36,Transit
437.7,13.3,767.24162,4878.0,5.74,1.59,Radial Velocity
8.234885,1.92,4.35,5791.0,0.95,0.98,Transit
5.7459982,1.9,4.0,3395.0,0.3026,0.2952,Transit
11.561052,2.03,4.78,5920.0,1.09,1.01,Transit
68.27,13.9,273.3338,5844.0,1.07,1.2,Radial Velocity
394.48123,13.6,451.3186,5600.0,1.05,1.1,Radial Velocity
18.010199,1.55,3.02,6003.0,1.178,0.929,Transit
8.687721,8.18,50.9,4812.0,0.76,0.82,Transit
2.8997,10.53646,206.5895,5185.0,0.87,1.06,Transit
2.797436,13.204,371.528,5500.0,0.877,0.929,Transit
521.0,13.5,486.2799,4860.0,4.5,1.3,Radial Velocity
3.07634,15.6926,406.8224,6200.0,1.57,1.27,Transit
383.0,13.7,390.92894061,5533.0,1.04,1.08,Radial Velocity
645.0,,1366.6621501,5773.0,1.33,1.13,Radial Velocity
16.357,3.45,11.75,5911.0,1.109,1.06,Radial Velocity
49.748,5.39,25.1,5911.0,1.109,1.06,Radial Velocity
307.9,,2224.798849,5773.0,1.33,1.13,Radial Velocity
27.59221,2.916,11.24,5664.0,1.058,0.87,Radial Velocity
464.29999,13.3,680.1562,4989.0,3.78,1.48,Radial Velocity
14.1815,3.35,11.2,5035.0,0.781,0.771,Radial Velocity
75.2203,13.9,249.051588,5522.0,1.76,1.12,Radial Velocity
4218.0,13.2,889.9195396,5867.0,1.25,1.3,Radial Velocity
17.24,5.0,22.1,5841.0,1.639984,1.2,Radial Velocity
1124.79139,12.1,6315.5682755,4700.0,11.47,2.69,Radial Velocity
1299.0,13.1,975.7381,4922.0,4.63,3.5,Radial Velocity
1207.0,13.3,116.0,5390.0,0.946,0.926,Radial Velocity
351.43394,12.7,2256.5816897,6245.0,1.47,1.21,Radial Velocity
533.0,12.5,2793.7257,4374.0,21.66,1.86,Radial Velocity
1039.15,12.9,1382.55357045,5507.0,0.916,0.968,Radial Velocity
1818.82339,12.6,2437.42605328,6300.0,1.935709,1.17,Radial Velocity
5.77152,2.42,6.44,5765.0,1.152288,1.02,Radial Velocity
44.236,13.4,674.0,5441.0,0.937948,0.927,Radial Velocity
331.5,13.6,413.179,5025.0,3.86,1.64,Radial Velocity
28.081912,3.69,13.2,5433.0,0.869,0.933,Transit
391.9,13.9,261.0,5900.0,1.38,0.92,Radial Velocity
194.3,13.8,314.6517,5905.0,1.38,1.15,Radial Velocity
1.32734683,14.313893,587.413406,5620.0,1.041,1.03,Transit
4.6455,1.87,4.15,4850.0,0.72,0.772,Radial Velocity
3.2346996,14.616536,212.31044,5647.0,1.391,1.209,Transit
4.225384512,8.92,59.0,5582.0,1.03,1.04,Transit
2.382667,2.61,7.32,5180.0,1.037,0.916,Transit
1051.44521,12.8,1840.86213334,3734.0,0.69,0.626,Radial Velocity
3853.0,13.8,314.65012293,3472.0,0.441557,0.45,Radial Velocity
2288.0,13.8,301.93698665,3370.0,0.38,0.357,Radial Velocity
7.203,2.25,5.68,3350.0,,0.33,Radial Velocity
67.1277,12.03844527,346.43296363,6160.0,1.667,1.407,Transit
7.148972,11.46678726,6995.40323807,5920.0,2.26,1.334,Transit
21.21663,12.3299,1115.5833,6040.0,1.55,1.41,Radial Velocity
298.43,14.1,190.06234,5013.0,4.19,1.39,Radial Velocity
1260.0,12.2,5689.157,5766.0,1.04,1.07,Radial Velocity
13.2406,10.87,874.0,5075.0,0.79,0.89,Transit
1733.0,10.1,73.1009,5026.0,0.78,0.58,Radial Velocity
2.99433,16.03,740.51,6440.0,1.37,1.27,Transit
1.9000693,14.68,1102.82,5440.0,1.0,0.95,Transit
510.9,13.5,535.54355,4961.0,4.16,1.41,Radial Velocity
673.2,13.4,647.10188,4842.0,6.12,1.55,Radial Velocity
3.89713,14.46,352.78,6090.0,1.65,1.21,Transit
5103.0,12.4,3747.19691853,5742.0,2.04,1.27,Radial Velocity
3.4252602,13.45,152.55,5540.0,1.05,1.06,Transit
564.1,13.2,807.2882,4945.0,4.71,1.69,Radial Velocity
5.3135,1.21,1.93,5256.0,0.833609,0.7,Radial Velocity
6.21229,6.39,69.92,5080.0,0.77,0.88,Transit
,24.66,5403.0,4403.0,1.679694,,Imaging
0.85359163,1.68135,4.07660518,5275.0,0.83,0.82,Transit
962.0,14.1,203.0,4962.0,0.79,0.78,Radial Velocity
133.71,13.1,1071.04,5540.0,0.9,0.9,Radial Velocity
15.76491,12.9,1404.8086,5182.0,0.77,0.93,Radial Velocity
956.0,14.0,127.132,5736.0,1.5,1.03,Radial Velocity
882.70001,12.8,1655.88600047,5979.0,1.51,1.57,Radial Velocity
1311.0,13.7,400.4,5999.0,1.800029,1.3,Radial Velocity
61.1166,13.3,723.2235,3293.74,0.3,0.32,Radial Velocity
3.2130598,10.749,67.059,4650.0,0.701,0.733,Transit
3.0965828,14.2,166.218,5790.0,1.15043,1.04,Radial Velocity
4.62767,15.91678,1093.3352,6600.0,1.82,2.65,Transit
766.0,13.1,1080.622,4940.0,5.13,1.36,Radial Velocity
4.2,9.079,1207.7,,1.18,1.24,Transit
4.00878322,11.29865255,88.03846874,4962.0,0.773,0.807,Transit
17.111,4.59,19.069,5549.0,1.16804,0.98,Radial Velocity
4.12448,12.44199,1547.8321,5588.0,1.21,1.24,Transit
525.8,5.25,24.0,5166.0,0.857922,0.8,Radial Velocity
,12.6,2383.6,2936.0,0.231916,0.019,Imaging
335.10001,12.3,4392.4106,6331.0,1.41,1.93,Radial Velocity
730.59998,13.2,829.5363,5974.0,1.07,1.12,Radial Velocity
14002.0,13.5,521.22,5872.0,1.21334,1.06,Radial Velocity
270.27,12.6,2511.48007211,4415.0,18.11,1.234,Radial Velocity
18.92540274,2.3,5.9,5598.0,0.92,0.94,Transit
7.674630165,2.82472883,8.37,6063.0,1.001,1.079,Transit
5574.2,13.0,1232.493,5172.0,0.943,0.905,Radial Velocity
428.1,13.5,495.8,4846.0,3.18,1.23,Radial Velocity
0.7365474,1.875,7.99,5172.0,0.943,0.905,Radial Velocity
38.021,4.46,18.2,5577.0,0.963,0.942,Radial Velocity
4.215,2.11,5.1,5577.0,0.963,0.942,Radial Velocity
8.7836,2.83,8.4,3703.49,0.478214,0.5,Radial Velocity
123.01,5.11,22.9,5577.0,0.963,0.942,Radial Velocity
1157.0,13.6,467.20775829,5882.0,1.61,1.12,Radial Velocity
379.63,12.1,6807.63,4137.0,49.0,2.8,Radial Velocity
10.3134,0.64,0.07,3841.0,0.535,0.535,Transit
392.6,13.9,289.2253,4414.0,11.0,0.74,Radial Velocity
16.5535,3.22,10.47,5898.0,1.073694,0.96,Radial Velocity
3.38773,14.3,152.5584,5000.0,0.84,0.47,Radial Velocity
271.6737,3.46,11.82,5898.0,1.073694,0.96,Radial Velocity
22.6786,2.8,8.23,5430.0,0.914378,0.8,Radial Velocity
7.12682,13.6,413.179,5622.0,1.11,1.0,Radial Velocity
18.1991,12.5,104.56607,5935.0,1.97,1.38,Radial Velocity
4270.0,13.2,826.32,5575.0,1.19931,0.98,Radial Velocity
62.25,10.1,72.46524,5221.0,0.871954,0.799,Radial Velocity
1301.36009,12.3,4402.55909376,5966.0,1.27,1.14,Radial Velocity
1862.0,14.0,221.20968,5698.64,0.949168,0.85,Radial Velocity
3.83483,4.59,19.06970442,5891.0,1.56,1.04,Radial Velocity
528.07,12.3,4338.2,5027.0,0.743475,0.75,Radial Velocity
26.6904,14.0,222.481,5894.0,1.93,1.31,Radial Velocity
6.679582,1.392,2.52,3623.0,0.348,0.33,Transit
9.715043,1.345,2.37,3623.0,0.348,0.33,Transit
25.934138,2.55,7.04,6081.0,1.274,1.109,Transit
12.99207337,1.82,3.97,5714.0,1.11,0.98,Transit
26.27057,2.23,5.6,5106.0,0.78,0.84,Transit
2.380867,1.539,2.98,4844.0,0.761,0.927,Transit
982.85,12.5,2926.24614325,4980.0,8.8,2.1,Radial Velocity
186.76,13.1,1131.15130051,4888.0,11.55,1.78,Radial Velocity
735.1,13.4,587.9855,4826.0,4.87,1.34,Radial Velocity
17.9636,2.77,8.1,5225.0,0.779,0.96,Transit
7.18886,1.54,3.57,5277.0,0.89,0.74,Transit
8.09219642,1.14,1.55,5770.0,1.16,0.99,Transit
13.6308205,3.41,9.1,5289.0,0.98,0.901,Transit
9.660186,1.361,2.42,4663.0,0.663,0.746,Transit
2.787174,1.65,3.36,3804.0,0.46,0.49,Transit
8.187399,2.01,4.7,5250.0,0.862,1.013,Transit
8.73485836,1.82,3.97,5906.0,1.05,1.03,Transit
50.28638192,3.79,13.8,5919.0,1.12,1.05,Transit
18.56,2.46,6.6,5374.0,0.95,0.91,Radial Velocity
0.67247414,15.098497,1595.49860314,6540.0,1.698,1.453,Transit
9.5739181,12.3485023,89.4,6039.0,2.032,1.4643,Transit
1790000.0,12.4,3464.3296363,,,5.5,Imaging
54.18915,11.99360935,947.12865286,5980.0,1.78,1.47,Transit
704.1984,4.16,16.1,5308.0,0.757,0.794,Transit
9.37647,2.17,8.2,6225.0,1.58,1.24,Transit
2.99432,10.08808263,508.5254512,4780.0,3.22,1.325,Transit
1.0418777,1.27,2.15,3920.0,0.6,0.61,Transit
1.4520527,1.19880592,2.0,4115.0,0.614,0.6045,Transit
0.3524728,1.62,3.26,5534.0,0.94,0.99,Transit
2.231527,1.076,1.26,3623.0,0.348,0.33,Transit
84.8396,2.474,6.68,4622.0,0.674,0.732,Transit
11.829851,1.27,2.15,5654.0,0.884,0.86,Transit
56.268,1.75,36.0,5917.0,0.949,1.03,Transit Timing Variations
,12.5,2860.455663,9770.0,2.95887,2.4,Imaging
8.966,4.31,17.142,5250.0,0.8389,0.915,Radial Velocity
1088.0,13.2,115.0,4425.0,0.67,0.683,Radial Velocity
2.500311,3.09,48.8,3185.0,0.2775,0.255,Transit
1.73513619,3.27,10.7,5751.0,1.071,1.028,Transit
61.3,3.99,15.05,4440.0,0.678,0.74,Radial Velocity
4.803352,2.597,7.26,5007.0,0.783,0.952,Transit
2.103189,17.02644168,374.71969185,6054.0,1.961,1.467,Transit
85.312,9.0,4.0,6018.0,0.94,1.04,Transit
8.990889,2.6,7.27,5979.0,1.205,1.042,Transit
4.0782387,14.57167491,1064.72516345,6311.0,1.81,1.35,Transit
4.5117244,1.42,4.53,5152.0,0.78,0.832,Transit
13.722341,2.24,5.65,5638.0,0.93,0.81,Transit
17.27474,2.678,7.65,5716.0,1.28,0.944,Transit
56.00819,4.23,7.943,6120.0,1.446,1.26,Transit
22.89104,2.199,18.496,6120.0,1.446,1.26,Transit
13.115365,2.53,6.94,3748.0,0.552,0.552,Transit
14.37457351,1.94,4.42,5817.0,1.05,1.01,Transit
40.806231,3.33,11.1,6158.0,1.55,1.426,Transit
16.568087,2.67,7.61,5265.0,0.785,0.793,Transit
562.0,13.3,762.7881768,4153.0,16.2,1.3,Radial Velocity
1.92279873,1.31,2.27,5191.0,0.8,0.84,Transit
3.208664,16.14093221,222.4798849,5991.0,2.168,1.507,Transit
3.9443736,14.11645916,95.3,5567.0,1.7031,1.1576,Transit
578.38,12.9,1373.01871824,4157.0,25.92,1.22,Radial Velocity
0.762406,0.99,0.937,5620.0,0.89,0.95,Transit
127.8338098,6.09,30.8,6260.0,1.36,1.23,Transit
0.3219225,0.699,0.633,3522.0,0.458,0.455,Transit
88.505,5.3,17.9,5656.0,1.06,0.85,Transit
11.13125132,2.11,5.1,5839.0,1.38,1.19,Transit
1198.48,12.4,3305.4154328,5000.0,0.804724,0.816,Radial Velocity
11.6264,3.41,11.56,6310.0,1.43,1.15,Transit
4540.0,13.9,266.97586188,5773.19,1.193078,0.875104,Radial Velocity
1481.6,13.4,616.58710958,4823.0,5.27,1.39,Radial Velocity
9.549275422,1.59,3.15,3519.0,0.33,0.33,Transit
10942.29013,11.9,9045.39646322,6057.62,1.455981,1.12,Radial Velocity
1211.0,8.56,54.98431441,5049.8,0.83061,0.851785,Radial Velocity
11.41909375,2.79,8.2,5954.0,1.11,1.08,Transit
811.3,6.17,31.49679513,4903.69,0.774528,0.785167,Radial Velocity
4.841962,1.6,6.4,5464.0,0.83,0.913,Transit
19.466,3.77,13.64,3837.0,0.56,0.57,Radial Velocity
1.8237305,2.765,9.1,4435.0,0.671,0.734,Transit
9.139703,2.87,16.9,6146.0,1.264,1.204,Transit
654.5,12.9,1525.5763536,5966.0,1.27,1.16,Radial Velocity
0.7668944,13.506845,687.14846,4600.0,0.697,0.696,Transit
12.028,2.35,6.14,5801.89,1.21,1.08,Radial Velocity
2.0439274,1.13,1.258,3437.0,0.483,0.48,Transit
3.49151,5.05,26.78,3980.0,0.6243,0.646,Transit
16.051137,2.6,7.27,3459.0,0.421,0.415,Transit
6.414914,1.28,2.18,6003.0,1.178,0.929,Transit
3.0766891,2.86,15.6,3100.0,0.204,0.166,Transit
7.06466,9.19,27.4,5350.0,0.934,0.911,Transit
74.2,4.04,15.37,4550.0,0.639,0.651,Radial Velocity
1.902603,21.01683881,731.0053361,7300.0,1.95,1.79,Transit
9.398977,1.79,3.86,5994.0,1.06,1.1,Transit
8.63847725,2.12,5.14,5870.0,1.02,1.01,Transit
69.971,4.17,16.2,4069.95,0.709495,0.62,Radial Velocity
1.133,1.33,2.33,3436.0,0.379,0.408,Transit
3.98442,2.16,7.25,5863.0,1.053,1.019,Transit
7.055908,3.17214154,10.2,5783.0,1.253,1.076,Transit
12.48749,2.60585269,7.3,5522.0,0.928158,0.941851,Transit
1.865962,1.564,3.07,5129.0,0.804,1.061,Transit
1.4079405,10.4,4386.054,4710.0,0.0131,0.518,Transit
16.067541,5.09,14.1,5291.0,0.866,0.833,Transit
3.262,2.43,6.48,3752.0,0.505,0.517,Transit
29.04992,3.71,13.3,8500.0,1.751,1.89,Transit
4.19097,1.67462172,3.45,5500.0,0.872,0.881,Transit
0.57023,0.86,0.566,5500.0,0.89,0.911717,Transit
6.66767,1.43839723,2.66,5753.0,1.189232,1.021545,Transit
0.50557,0.89,0.64,5859.0,1.0,1.06,Transit
15.509,2.63,7.41,3347.0,0.364,0.36,Radial Velocity
8.3249113,9.16894621,120.45696625,5995.0,1.052,1.142,Transit
2.0478,0.90819,0.688,4520.0,0.655,0.727,Transit
7.532806,11.747032,66.10864,5690.0,1.589,1.021,Transit
4.3601561,6.8084859,27.4,5205.0,0.8686,0.9042,Transit
15.8723,3.60929179,12.7,5520.0,1.7,1.482,Transit
13.621832,1.66551298,3.41,5673.0,0.890666,0.950811,Transit
4.562546,1.5,2.86,5859.0,1.0,1.06,Transit
5.07803,2.72,7.85,3403.0,0.334,0.312,Transit
4.052037,4.7,30.8,3950.0,0.584,0.59,Transit
10.33111,11.09691,486.2799,5735.0,1.66,1.14,Transit
77.144,2.517,12.4,5342.0,0.843,0.806,Transit
6.203449,2.071,4.94,5660.0,0.877,0.869,Transit
14.175685,2.539,6.98,5660.0,0.877,0.869,Transit
10.778838,2.865,5.93,5342.0,0.843,0.806,Transit
2.849271,4.43,44.0,4300.0,0.715,0.688,Transit
27.52197994,2.6,7.27,3931.0,0.53,0.55,Transit
9.93143556,2.16,5.31,5849.0,1.04,1.04,Transit
2.86041,1.96,4.5,5945.0,1.39,1.11,Transit
3.4095675,11.88154,2011.8639,6250.0,1.345,1.311,Transit
5.003777,19.2794468,181.16219199,6460.0,2.082,1.536,Transit
4.119027,12.800678,1538.2972,5819.0,1.788,1.3,Transit
3.1968838,15.69257298,451.31633794,6280.0,1.7,1.38,Transit
21.853722,1.64,3.33,5841.0,0.881,0.816,Transit
3.05125,13.56286665,129.99181846,5610.0,1.392,1.003,Transit
18.38818,7.16253867,43.86032017,6095.0,1.867,1.407,Transit
40.87,4.49,18.4,6203.0,1.194,1.126,Radial Velocity
50.8,2.63,7.6,4120.0,0.68,0.65,Radial Velocity
9.915615,1.3,2.24,4695.0,0.71,0.77,Transit
10.79,13.5,527.5978,4620.0,1.17,1.04,Radial Velocity
12.458,1.83,4.0,5390.0,0.946,0.926,Radial Velocity
0.9689951,15.860735,874.0325,6236.0,1.36,1.211,Transit
20.99757968,2.97,9.11,5211.0,0.895,0.817,Transit
13.0729,2.2,3.64,5367.0,0.814,0.907,Transit
95.4001,7.661,11.3,5723.2,1.313,1.0936,Transit
3.899052,16.869545,271.74465,5941.0,1.925,1.345,Transit
3.588163,8.37,52.9,4575.0,0.66,0.72,Transit
9.7579,1.64,3.33,4079.0,0.632,0.65,Transit
32.6479,2.29,5.86,4044.0,0.61,0.63,Transit
3.6127647,17.777474,1242.7153,7598.0,1.638,1.458,Transit
414.88,13.7,357.87478628,4879.0,12.38,1.78,Radial Velocity
966.49,12.8,1662.56039702,4879.0,12.38,1.78,Radial Velocity
6.342,1.8,3.89,4258.0,0.58,0.65,Transit
26.8199,2.55,7.04,5262.0,0.75,0.71,Transit
5.76918,3.49,12.0,5610.0,0.94,0.87,Transit
734.0,12.7,2002.329,4740.1,10.267424,2.1,Radial Velocity
11.6334681,9.26982704,68.96876432,5490.0,1.663,1.107,Transit
19.660302,2.668,7.6,3660.0,0.473,0.496,Transit
1827.0,12.9,1357.12729789,6012.0,1.52,1.29,Radial Velocity
,11.0,83.7,,,0.71,Microlensing
3.840401,15.46842,174.8065,6120.0,2.11,1.41,Transit
3.7684952,12.21781,88.35674,5298.0,0.868,0.87,Transit
2.151676,1.5,2.86,5106.0,0.78,0.84,Transit
1.645321,17.295487,233.92288,6124.0,1.254,1.156,Transit
25.201,3.66,13.0,4127.0,0.574175,0.61,Radial Velocity
1.540731,11.309881,378.2177,4309.0,0.696,0.719,Transit
5.97114713,1.92,9.0,3834.0,0.491,0.489,Transit
5.857487,14.067295,797.7533,6255.0,1.526,1.351,Transit
5.748145,10.42437,317.83,5900.0,0.9,1.0,Transit
4.6058749,14.022459,207.54299,5670.0,1.073,1.032,Transit
105.911,3.53,12.214,3534.0,0.481,0.484,Radial Velocity
3225.0,12.3,4497.2945,40000.0,0.188,0.419,Eclipse Timing Variations
24.1396,10.27,203.41018048,4941.0,1.345,1.101,Transit
8.24958,5.59,76.27881768,4941.0,1.345,1.101,Transit
12.4032,6.41,98.52680617,4941.0,1.345,1.101,Transit
53.5,9.97599282,321.00669107,4941.0,1.43,1.26,Transit
4098.1,12.4,3823.27330161,3579.0,0.424754,0.51,Eclipse Timing Variations
5.44354,7.06167,32.10083,6050.0,1.22,1.19,Transit
8.138268,5.7,413.179,5428.0,0.964,1.01,Transit
4.087,14.3,146.2018,6165.0,1.215821,1.14,Radial Velocity
840.0,12.4,3750.394,7067.0,2.009938,1.63,Pulsation Timing Variations
5769.0,13.3,794.575,5805.0,0.989538,0.93,Radial Velocity
1.008035,1.745,8.83,5978.0,1.1011,1.068,Transit
6.584,3.06,9.6,6196.0,1.26,1.21,Radial Velocity
2058.0,13.5,565.7374,4981.0,0.68,0.71,Radial Velocity
1202.05199,12.7,2075.73732612,6097.0,1.54,1.23,Radial Velocity
10.12804789,2.03,4.78,5706.0,0.93,0.95,Transit
11.5231,3.42,13.0,5699.0,1.41,1.08,Transit
3.37796,18.38276,279.6904,6050.0,1.87,1.275,Transit
4.5195064,13.271456,95.03117,5839.0,0.965,1.04,Transit
217.21,2.69,7.7,3342.0,0.307,0.294,Radial Velocity
551.40002,13.4,638.8383,4861.0,5.39,1.84,Radial Velocity
3117.0,13.5,486.2799,6212.0,1.255735,1.19,Radial Velocity
187.366,7.04,19.02,5636.0,0.936,0.957,Transit
499.48,13.5,495.8148,5180.0,0.831075,0.78,Radial Velocity
28.125,14.3,136.03124,5460.0,0.952252,0.93,Radial Velocity
2.9895932,19.044091,286.68266,6206.0,1.603,1.201,Transit
14.5665,2.67,7.61,3785.0,0.52,0.56,Transit
3.2588321,13.33871,232.0159,5358.0,0.86,0.94,Transit
16.254611,8.709393,425.25654,5846.0,1.091,1.131,Transit
3.32944,19.50366,416.3573,6003.0,1.78,2.06,Transit
3.1414391,15.815899,1694.0339,6626.0,1.841,1.411,Transit
2.9956348,13.75,539.67534,6168.0,1.42,1.16,Transit
9.21165,3.06,10.9,6302.0,1.511,1.194,Transit
7.09714223,0.92,0.721,3804.0,0.44,0.46,Transit
810.2,13.9,282.86728223,5025.4,4.17,1.52,Radial Velocity
120.878,3.35,11.2,4792.0,0.753113,0.77,Radial Velocity
2.1605156,20.84874,467.2101,5780.0,1.199,1.121,Transit
158.991,9.58,66.6,4914.0,0.783181,0.8,Radial Velocity
40.54,1.32,2.31,3159.0,0.119,0.164,Radial Velocity
2523.64713,12.3,4309.11754211,4985.0,8.69,2.316,Radial Velocity
5.031623,19.95202,301.9385,6279.0,2.37,1.591,Transit
5.3636,1.23,2.02,3159.0,0.119,0.164,Radial Velocity
4818.25358,12.5,3098.82696825,5453.0,0.95,0.94,Radial Velocity
13.1354,2.91,8.81,5869.0,1.075139,1.03,Radial Velocity
1.8882378,15.513256,4100.007,7930.0,1.881,1.78,Transit
7.76,2.87,8.62,4021.0,0.564998,0.57,Radial Velocity
3.2797178,14.06727078,349.6112477,5842.0,1.308,1.081,Transit
36.07,8.24,51.48846,4875.0,0.891767,0.8,Radial Velocity
481.9,12.7,2034.112,4095.0,32.35,1.14,Radial Velocity
5.817685,12.14,410.0007,5660.0,1.24,1.04,Transit
5.416081,12.621334,256.17098,5670.0,1.036,1.038,Transit
17.667087,2.0,8.32,4684.0,0.71,0.67,Transit
84.288,9.52,65.9,5605.0,0.825605,0.89,Radial Velocity
8.15275,1.25,2.1,3157.0,0.21,0.18,Transit
50.92092,2.54,6.99,4726.29,0.734626,0.756446,Transit
5.675819,1.42,2.6,4469.51,0.777569,0.711248,Transit
8.239493,1.04,1.12,3459.09,0.36001,0.360031,Transit
3.822,3.66,13.02,3879.0,0.56,0.56,Radial Velocity
3.0440499,13.585308,172.58169,5523.0,0.887,0.962,Transit
40.0,4.16,16.14,5790.0,1.023606,0.99,Radial Velocity
9.325038,1.84,4.04,4222.06,0.646783,0.676023,Transit
0.3693038,1.69,7.9,5120.0,0.7595,0.803,Transit
213.72,13.3,697.31902,5131.0,4.06,1.75,Radial Velocity
4.5334775,13.30506009,100.43377661,5871.0,1.181,1.081,Transit
3.8361623,6.02802815,41.8,4987.0,0.8268,0.8712,Transit
117.87,6.07,30.7,5836.0,1.38,1.07,Radial Velocity
133.60001,13.4,622.9468,4835.0,11.02,0.67,Radial Velocity
433.70001,12.8,1789.3829,4312.0,20.58,0.72,Radial Velocity
25.575,1.565,3.0,4500.0,0.677,0.742,Transit
1056.4,12.9,1398.452,4884.0,8.03,1.94,Radial Velocity
28.380619,9.11,123.00021,5370.0,0.88,0.96,Transit
676.8,6.88,37.9,5836.0,1.38,1.07,Radial Velocity
2.4653,19.50366,448.1403,6330.0,1.85,2.77,Transit
16.8191,2.98,9.18,4931.0,0.782,0.789,Radial Velocity
5.326718,2.47,6.66,5847.0,0.959,0.92,Transit
86.58,4.94,21.6,4090.0,0.628304,0.58,Radial Velocity
2.35309,1.51,3.1,5356.3,0.863,0.935,Transit
10.45582,2.48,6.5,4975.0,0.787,0.83,Transit
14.2767,9.17,60.5,5080.0,2.943,1.212,Transit
22.717,1.31,7.3,4699.0,0.778,0.81,Radial Velocity
2247.0,12.7,108.0622,4913.0,0.77,0.794,Radial Velocity
4375.0,13.0,1188.6842,5312.0,0.84,0.7,Radial Velocity
562.0,13.1,1086.9786,4776.0,5.9,1.19,Radial Velocity
4.89718784,1.28,2.18,5071.0,0.78,0.83,Transit
11.098644,2.4528,6.59,4969.0,0.7325,0.82,Transit
4.0197517,8.60849718,71.51139158,5306.0,0.886,0.954,Transit
3.438753,12.0,85.3,3913.0,0.62,0.64,Transit
4.28088,12.44196858,734.18362017,6058.0,1.409,1.242,Transit
13.727012643,3.435,10.4,5777.0,1.09,1.04,Transit
23.0923,1.51,2.1,3841.0,0.535,0.535,Transit
81.0659,3.49,4.1,6174.0,1.302,1.165,Transit
1.96229325,18.11371281,309.88269682,6280.0,1.245,1.118,Transit
12.691112,1.83,4.01,5960.0,1.149,0.989,Transit
5.03503,1.41,2.57,5888.0,1.148,1.036,Transit
32669.22247,12.6,2510.52658689,5757.15,1.19568,1.03,Radial Velocity
4.324799,18.920792,191.33366,6536.0,2.201,1.573,Transit
2.350621,12.767051,1000.21101,5587.0,0.96,1.026,Transit
3.409264,13.89916,286.047,6600.0,1.19,1.3,Transit
2.13570304,11.48920522,624.85064816,3943.0,0.6113,0.635,Transit
4.039709,15.27784069,225.65816897,5721.0,1.229,0.977,Transit
4.144495,1.37,2.45,4985.0,0.739,0.868,Transit
1.865169,0.57,0.357785,3068.0,0.17,0.13,Transit
91.773242,2.04,4.82,5588.0,0.817,0.784,Transit
2744.0,12.2,4862.7746271,4815.0,12.4,2.4,Radial Velocity
5.1817,14.90797,181.1631,6000.0,1.65,1.23,Transit
5.2354,3.17,10.2,4347.0,0.655173,0.69,Radial Velocity
17.133,2.43,6.49,3371.0,0.413049,0.43,Radial Velocity
19.98,2.93,13.6,5320.0,0.848,0.859,Transit
20.129,3.33,11.07,3323.0,0.370328,0.35,Radial Velocity
5.3846104,2.47852533,16.6,5621.0,0.9715,0.9483,Transit
27.50868,2.9,8.75,5879.0,1.17,1.0,Transit
18.11472949,2.5,6.8,6187.0,1.35,1.21,Transit
